index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
1315392,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,21:13:00,2019-12-18,21:12:00,Wed
1316406,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0000000000000004,estimated,Raritan Valley,NJ Transit,2019-12-18,10:09:00,2019-12-18,10:11:00,Wed
1319570,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,20:02:00,2019-12-18,20:01:00,Wed
1319846,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,12:12:00,2019-12-18,12:11:00,Wed
1320369,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,13:12:00,2019-12-18,13:11:00,Wed
1322029,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-19,14:13:00,2019-12-19,14:12:00,Thu
1322439,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Raritan Valley,NJ Transit,2019-12-19,11:10:00,2019-12-19,11:15:00,Thu
1322982,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0000000000000002,estimated,Raritan Valley,NJ Transit,2019-12-19,21:13:00,2019-12-19,21:14:00,Thu
1323360,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0000000000000002,estimated,Raritan Valley,NJ Transit,2019-12-19,22:10:00,2019-12-19,22:11:00,Thu
1326457,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0000000000000002,estimated,Raritan Valley,NJ Transit,2019-12-19,10:09:00,2019-12-19,10:10:00,Thu
