level_0,index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
497,673,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,23:39:00,2019-01-01,23:39:00,Tue
1010,1418,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,21:39:00,2019-01-01,21:39:00,Tue
1146,1606,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-01,13:39:00,2019-01-01,13:49:00,Tue
1289,1784,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,14:39:00,2019-01-01,14:39:00,Tue
1562,2130,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,17:31:00,2019-01-02,17:30:00,Wed
1613,2196,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-02,17:03:00,2019-01-02,17:04:00,Wed
1815,2474,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,19:54:00,2019-01-02,19:59:00,Wed
1839,2498,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,16:11:00,2019-01-02,16:10:00,Wed
1956,2615,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,17.0,estimated,Morristown Line,NJ Transit,2019-01-02,19:14:00,2019-01-02,19:31:00,Wed
2097,2773,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-02,11:26:00,2019-01-02,11:29:00,Wed
2736,3539,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,08:01:00,2019-01-02,08:01:00,Wed
4271,5292,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,14:27:00,2019-01-02,14:27:00,Wed
4314,5335,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,21:23:00,2019-01-02,21:22:00,Wed
4525,5587,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,21:56:00,2019-01-02,21:55:00,Wed
4867,5974,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,18:42:00,2019-01-02,18:47:00,Wed
5135,6307,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-02,12:21:00,2019-01-02,12:24:00,Wed
5382,6574,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-02,16:52:00,2019-01-02,16:54:00,Wed
5453,6649,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,18:15:00,2019-01-02,18:20:00,Wed
5802,7036,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,09:12:00,2019-01-02,09:12:00,Wed
6263,7612,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,10:40:00,2019-01-02,10:39:00,Wed
6370,7754,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,11:19:00,2019-01-02,11:18:00,Wed
7326,8866,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,13:27:00,2019-01-02,13:32:00,Wed
7343,8883,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-02,23:02:00,2019-01-02,23:08:00,Wed
7645,9258,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,20:27:00,2019-01-02,20:26:00,Wed
7683,9297,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,15:24:00,2019-01-02,15:24:00,Wed
8338,10013,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:01:00,2019-01-03,08:03:00,Thu
8879,10604,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:42:00,2019-01-03,09:42:00,Thu
9088,10820,6604,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,06:29:00,2019-01-03,06:28:00,Thu
9169,10905,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-03,11:26:00,2019-01-03,11:31:00,Thu
9388,11172,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,19:14:00,2019-01-03,19:13:00,Thu
9406,11213,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,16:11:00,2019-01-03,16:10:00,Thu
9492,11299,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,19:54:00,2019-01-03,19:53:00,Thu
9694,11587,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,05:44:00,2019-01-03,05:43:00,Thu
9731,11636,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,17:03:00,2019-01-03,17:05:00,Thu
9793,11706,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,17:31:00,2019-01-03,17:35:00,Thu
9932,11870,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,21:56:00,2019-01-03,21:55:00,Thu
10009,11951,6620,10.0,South Orange,140.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:55:00,2019-01-03,08:59:00,Thu
10206,12173,6616,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:26:00,2019-01-03,08:30:00,Thu
10285,12270,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,21:23:00,2019-01-03,21:25:00,Thu
10319,12312,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,8.0,estimated,Morristown Line,NJ Transit,2019-01-03,14:27:00,2019-01-03,14:35:00,Thu
10396,12422,6628,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,10:25:00,2019-01-03,10:24:00,Thu
10465,12496,6610,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,07:18:00,2019-01-03,07:16:00,Thu
11810,13974,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,10:40:00,2019-01-03,10:39:00,Thu
12278,14530,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:38:00,2019-01-03,08:47:00,Thu
12352,14622,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:12:00,2019-01-03,09:13:00,Thu
12847,15198,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-03,18:15:00,2019-01-03,18:21:00,Thu
12921,15307,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,16:52:00,2019-01-03,16:51:00,Thu
13232,15657,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-03,12:21:00,2019-01-03,12:24:00,Thu
13554,16044,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-03,18:42:00,2019-01-03,18:52:00,Thu
13821,16333,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,06:56:00,2019-01-03,06:57:00,Thu
13882,16398,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:31:00,2019-01-03,09:30:00,Thu
14043,16571,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,07:32:00,2019-01-03,07:32:00,Thu
14214,16765,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,15:24:00,2019-01-03,15:23:00,Thu
14263,16814,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,20:27:00,2019-01-03,20:26:00,Thu
14449,17023,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:05:00,2019-01-03,08:06:00,Thu
14683,17280,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-03,23:02:00,2019-01-03,23:08:00,Thu
14732,17343,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,13:27:00,2019-01-03,13:28:00,Thu
15773,18540,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,11:19:00,2019-01-03,11:18:00,Thu
17005,19873,6616,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:26:00,2019-01-04,08:30:00,Fri
17158,20061,6620,10.0,South Orange,140.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:55:00,2019-01-04,08:56:00,Fri
17273,20184,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,21:56:00,2019-01-04,21:56:00,Fri
17559,20513,6610,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,07:18:00,2019-01-04,07:17:00,Fri
17647,20611,6628,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,10:25:00,2019-01-04,10:24:00,Fri
17741,20719,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,14:27:00,2019-01-04,14:26:00,Fri
17784,20762,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,21:23:00,2019-01-04,21:22:00,Fri
17871,20856,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,19:54:00,2019-01-04,19:58:00,Fri
17942,20927,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,16:11:00,2019-01-04,16:10:00,Fri
17999,20984,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,19:14:00,2019-01-04,19:14:00,Fri
18226,21229,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-04,11:26:00,2019-01-04,11:31:00,Fri
18324,21345,6604,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,06:29:00,2019-01-04,06:28:00,Fri
18504,21533,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,17:31:00,2019-01-04,17:30:00,Fri
18548,21582,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-04,17:03:00,2019-01-04,17:06:00,Fri
18609,21656,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,05:44:00,2019-01-04,05:43:00,Fri
18888,22055,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:01:00,2019-01-04,08:00:00,Fri
19422,22622,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:42:00,2019-01-04,09:46:00,Fri
20519,23843,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-04,11:19:00,2019-01-04,11:24:00,Fri
21004,24396,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,20:27:00,2019-01-04,20:28:00,Fri
21040,24432,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,15:24:00,2019-01-04,15:24:00,Fri
21239,24648,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,07:32:00,2019-01-04,07:33:00,Fri
21404,24826,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:31:00,2019-01-04,09:33:00,Fri
21495,24948,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,13:27:00,2019-01-04,13:26:00,Fri
21544,25000,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,23:02:00,2019-01-04,23:08:00,Fri
21753,25267,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:05:00,2019-01-04,08:03:00,Fri
22090,25667,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,12:21:00,2019-01-04,12:22:00,Fri
22356,25950,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,16:52:00,2019-01-04,16:51:00,Fri
22455,26083,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-04,18:15:00,2019-01-04,18:25:00,Fri
22610,26244,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,06:56:00,2019-01-04,07:02:00,Fri
22828,26507,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,18:42:00,2019-01-04,18:48:00,Fri
23567,27378,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,10:40:00,2019-01-04,10:39:00,Fri
24024,27938,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:12:00,2019-01-04,09:11:00,Fri
24152,28091,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:38:00,2019-01-04,08:42:00,Fri
24439,28405,6936,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,20:40:00,2019-01-05,20:39:00,Sat
24540,28529,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,21:39:00,2019-01-05,21:38:00,Sat
24989,29024,6908,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,06:45:00,2019-01-05,06:44:00,Sat
25075,29115,6930,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-05,17:41:00,2019-01-05,17:42:00,Sat
25642,29686,6912,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,08:39:00,2019-01-05,08:38:00,Sat
25777,29821,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-05,14:39:00,2019-01-05,14:41:00,Sat
25956,30000,6940,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,22:39:00,2019-01-05,22:38:00,Sat
26134,30178,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,29.0,estimated,Morristown Line,NJ Transit,2019-01-05,13:39:00,2019-01-05,14:08:00,Sat
26184,30234,6914,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,09:39:00,2019-01-05,09:38:00,Sat
27004,31177,6932,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,18:39:00,2019-01-05,18:38:00,Sat
27412,31619,6934,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,19:39:00,2019-01-05,19:38:00,Sat
27443,31654,6916,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,10:39:00,2019-01-05,10:38:00,Sat
27558,31777,6918,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-05,11:39:00,2019-01-05,11:42:00,Sat
27610,31834,6920,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,12:40:00,2019-01-05,12:39:00,Sat
27862,32091,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,23:39:00,2019-01-05,23:38:00,Sat
27945,32180,6926,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-05,15:39:00,2019-01-05,15:42:00,Sat
28014,32255,6910,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,07:39:00,2019-01-05,07:38:00,Sat
28080,32321,6928,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,16:39:00,2019-01-05,16:38:00,Sat
28239,32480,6944,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,00:39:00,2019-01-06,00:38:00,Sun
28628,32984,6926,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,15:39:00,2019-01-06,15:39:00,Sun
28714,33070,6910,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,07:39:00,2019-01-06,07:38:00,Sun
28810,33172,6928,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,16:39:00,2019-01-06,16:38:00,Sun
29089,33451,6916,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,10:39:00,2019-01-06,10:38:00,Sun
29246,33608,6918,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,11:39:00,2019-01-06,11:38:00,Sun
29266,33628,6920,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,12:40:00,2019-01-06,12:39:00,Sun
29526,33899,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,23:39:00,2019-01-06,23:38:00,Sun
29870,34266,6934,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,19:39:00,2019-01-06,19:38:00,Sun
30203,34611,6932,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,18:39:00,2019-01-06,18:38:00,Sun
30738,35286,6940,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-06,22:39:00,2019-01-06,22:44:00,Sun
30914,35462,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,13:39:00,2019-01-06,13:43:00,Sun
30996,35550,6914,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,09:39:00,2019-01-06,09:38:00,Sun
31400,35954,6912,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-06,08:39:00,2019-01-06,08:41:00,Sun
31526,36086,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,14:39:00,2019-01-06,14:43:00,Sun
31665,36241,6908,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,06:45:00,2019-01-06,06:44:00,Sun
31780,36362,6930,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,17:41:00,2019-01-06,17:40:00,Sun
32081,36675,6936,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,20:40:00,2019-01-06,20:44:00,Sun
32153,36758,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,7.0,estimated,Morristown Line,NJ Transit,2019-01-06,21:39:00,2019-01-06,21:46:00,Sun
33010,37728,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,29.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:12:00,2019-01-07,09:41:00,Mon
33119,37857,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,23.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:38:00,2019-01-07,09:01:00,Mon
33567,38444,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-07,10:40:00,2019-01-07,10:49:00,Mon
33675,38602,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-07,06:56:00,2019-01-07,07:00:00,Mon
33946,38910,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,13.0,estimated,Morristown Line,NJ Transit,2019-01-07,18:42:00,2019-01-07,18:55:00,Mon
34273,39289,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,12:21:00,2019-01-07,12:20:00,Mon
34597,39630,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,16:52:00,2019-01-07,16:51:00,Mon
34683,39743,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-07,18:15:00,2019-01-07,18:17:00,Mon
34855,39941,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-07,13:27:00,2019-01-07,13:32:00,Mon
34872,39972,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-07,23:02:00,2019-01-07,23:08:00,Mon
35130,40261,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,26.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:05:00,2019-01-07,08:31:00,Mon
35312,40476,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,20:27:00,2019-01-07,20:26:00,Mon
35361,40526,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,15:24:00,2019-01-07,15:23:00,Mon
35518,40696,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,12.0,estimated,Morristown Line,NJ Transit,2019-01-07,07:32:00,2019-01-07,07:44:00,Mon
35686,40877,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:31:00,2019-01-07,09:35:00,Mon
35771,40972,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Morristown Line,NJ Transit,2019-01-07,11:19:00,2019-01-07,11:38:00,Mon
36881,42284,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,39.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:42:00,2019-01-07,10:21:00,Mon
37456,42923,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:01:00,2019-01-07,08:10:00,Mon
37939,43487,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-07,17:31:00,2019-01-07,17:37:00,Mon
37996,43545,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Morristown Line,NJ Transit,2019-01-07,17:03:00,2019-01-07,17:22:00,Mon
38073,43632,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-07,05:44:00,2019-01-07,05:49:00,Mon
