level_0,index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
1531932,1740639,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-10-10,07:28:00,2019-10-10,07:30:00,Thu
1538957,1748668,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,67.00000000000001,estimated,Gladstone Branch,NJ Transit,2019-10-11,08:11:00,2019-10-11,09:18:00,Fri
1539871,1749696,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2019-10-11,07:28:00,2019-10-11,07:35:00,Fri
1553603,1765068,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-10-14,07:28:00,2019-10-14,07:33:00,Mon
1558767,1771138,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-10-14,08:11:00,2019-10-14,08:13:00,Mon
1559928,1772619,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-10-15,07:28:00,2019-10-15,07:32:00,Tue
1566944,1780639,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-10-15,08:11:00,2019-10-15,08:12:00,Tue
1568325,1782194,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-10-16,08:11:00,2019-10-16,08:15:00,Wed
1575963,1790800,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-10-16,07:28:00,2019-10-16,07:30:00,Wed
1577701,1792859,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,13.0,estimated,Gladstone Branch,NJ Transit,2019-10-17,08:11:00,2019-10-17,08:24:00,Thu
1582527,1798269,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-10-17,07:28:00,2019-10-17,07:31:00,Thu
1585639,1801823,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-18,07:28:00,2019-10-18,07:28:00,Fri
1591253,1808195,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-10-18,08:11:00,2019-10-18,08:14:00,Fri
1603306,1821561,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-10-21,08:11:00,2019-10-21,08:14:00,Mon
1608492,1827569,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-21,07:28:00,2019-10-21,07:27:00,Mon
1610934,1830350,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-22,07:28:00,2019-10-22,07:28:00,Tue
1616203,1836327,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2019-10-22,08:11:00,2019-10-22,08:18:00,Tue
1618895,1839323,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-10-23,07:28:00,2019-10-23,07:30:00,Wed
1626063,1847541,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2019-10-23,08:11:00,2019-10-23,08:17:00,Wed
1629894,1851800,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-24,07:28:00,2019-10-24,07:27:00,Thu
1630891,1852953,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-10-24,08:11:00,2019-10-24,08:15:00,Thu
1636740,1859621,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-25,07:28:00,2019-10-25,07:28:00,Fri
1639885,1863190,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2019-10-25,08:11:00,2019-10-25,08:17:00,Fri
1654736,1879728,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-28,07:28:00,2019-10-28,07:28:00,Mon
1655851,1881010,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-10-28,08:11:00,2019-10-28,08:14:00,Mon
1662789,1888869,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-29,07:28:00,2019-10-29,07:28:00,Tue
1665616,1892135,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-10-29,08:11:00,2019-10-29,08:14:00,Tue
1671074,1898484,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-10-30,08:11:00,2019-10-30,08:16:00,Wed
1674230,1902052,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-30,07:28:00,2019-10-30,07:27:00,Wed
1679785,1908367,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-10-31,08:11:00,2019-10-31,08:16:00,Thu
1680702,1909499,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-10-31,07:28:00,2019-10-31,07:27:00,Thu
1685144,1914460,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,11.0,estimated,Gladstone Branch,NJ Transit,2019-11-01,08:11:00,2019-11-01,08:22:00,Fri
1692833,1923254,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-01,07:28:00,2019-11-01,07:28:00,Fri
1704429,1936151,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-11-04,07:28:00,2019-11-04,07:31:00,Mon
1707364,1939610,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,16.000000000000004,estimated,Gladstone Branch,NJ Transit,2019-11-04,08:11:00,2019-11-04,08:27:00,Mon
1712955,1945917,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-05,07:28:00,2019-11-05,07:29:00,Tue
1714134,1947223,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-11-05,08:11:00,2019-11-05,08:15:00,Tue
1722312,1956516,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-11-06,08:11:00,2019-11-06,08:14:00,Wed
1723196,1957496,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-06,07:28:00,2019-11-06,07:27:00,Wed
1729239,1964313,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-11-07,08:11:00,2019-11-07,08:16:00,Thu
1732428,1967901,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-07,07:28:00,2019-11-07,07:27:00,Thu
1737488,1973443,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-08,07:28:00,2019-11-08,07:29:00,Fri
1740753,1977083,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-11-08,08:11:00,2019-11-08,08:13:00,Fri
1755104,1993196,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-11,08:11:00,2019-11-11,08:12:00,Mon
1758191,1996654,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-11-11,07:28:00,2019-11-11,07:31:00,Mon
1763827,2002794,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,19.0,estimated,Gladstone Branch,NJ Transit,2019-11-12,07:28:00,2019-11-12,07:47:00,Tue
1766922,2006201,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-11-12,08:11:00,2019-11-12,08:15:00,Tue
1772765,2012674,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-13,07:28:00,2019-11-13,07:27:00,Wed
1773687,2013677,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-13,08:11:00,2019-11-13,08:10:00,Wed
1778090,2018663,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-11-14,07:28:00,2019-11-14,07:30:00,Thu
1785680,2027038,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-14,08:11:00,2019-11-14,08:11:00,Thu
1788150,2029775,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-15,07:28:00,2019-11-15,07:28:00,Fri
1793406,2035694,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-11-15,08:11:00,2019-11-15,08:13:00,Fri
1804399,2047933,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,25.0,estimated,Gladstone Branch,NJ Transit,2019-11-18,07:28:00,2019-11-18,07:53:00,Mon
1812099,2056443,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,9.0,estimated,Gladstone Branch,NJ Transit,2019-11-18,08:11:00,2019-11-18,08:20:00,Mon
1813474,2058012,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-19,07:28:00,2019-11-19,07:27:00,Tue
1818587,2063657,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-19,08:11:00,2019-11-19,08:10:00,Tue
1822313,2067767,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-11-20,08:11:00,2019-11-20,08:14:00,Wed
1828016,2074039,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-20,07:28:00,2019-11-20,07:29:00,Wed
1829555,2075743,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,10.0,estimated,Gladstone Branch,NJ Transit,2019-11-21,08:11:00,2019-11-21,08:21:00,Thu
1836670,2083643,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-21,07:28:00,2019-11-21,07:29:00,Thu
1838218,2085334,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-22,07:28:00,2019-11-22,07:28:00,Fri
1846105,2093997,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,11.0,estimated,Gladstone Branch,NJ Transit,2019-11-22,08:11:00,2019-11-22,08:22:00,Fri
1859323,2108291,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-25,07:28:00,2019-11-25,07:27:00,Mon
1860031,2109094,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-25,08:11:00,2019-11-25,08:19:00,Mon
1867377,2117339,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-26,08:11:00,2019-11-26,08:10:00,Tue
1868399,2118472,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-11-26,07:28:00,2019-11-26,07:33:00,Tue
1875302,2126050,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-11-27,08:11:00,2019-11-27,08:12:00,Wed
1878456,2129546,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-27,07:28:00,2019-11-27,07:27:00,Wed
1889705,2141968,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-11-29,07:28:00,2019-11-29,07:30:00,Fri
1890574,2142898,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-11-29,08:11:00,2019-11-29,08:10:00,Fri
1901237,2154655,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-01,07:28:00,2019-05-01,07:27:00,Wed
1906163,2160247,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-01,08:11:00,2019-05-01,08:12:00,Wed
1908808,2163234,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-05-02,08:11:00,2019-05-02,08:14:00,Thu
1913929,2169050,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-02,07:28:00,2019-05-02,07:27:00,Thu
1916677,2172110,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-03,08:11:00,2019-05-03,08:12:00,Fri
1924026,2180421,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-03,07:28:00,2019-05-03,07:27:00,Fri
1935534,2193045,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-06,07:28:00,2019-05-06,07:28:00,Mon
1938767,2196740,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-05-06,08:11:00,2019-05-06,08:14:00,Mon
1944079,2202711,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-07,07:28:00,2019-05-07,07:27:00,Tue
1944985,2203741,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-07,08:11:00,2019-05-07,08:19:00,Tue
1952274,2212108,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-08,08:11:00,2019-05-08,08:19:00,Wed
1953397,2213417,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-08,07:28:00,2019-05-08,07:29:00,Wed
1960343,2221219,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-05-09,08:11:00,2019-05-09,08:15:00,Thu
1963243,2224469,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-09,07:28:00,2019-05-09,07:27:00,Thu
1968243,2230008,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-10,07:28:00,2019-05-10,07:27:00,Fri
1971119,2233251,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-05-10,08:11:00,2019-05-10,08:14:00,Fri
1984849,2248600,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-13,08:11:00,2019-05-13,08:12:00,Mon
1988204,2252405,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-13,07:28:00,2019-05-13,07:28:00,Mon
1992291,2257069,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-05-14,08:11:00,2019-05-14,08:16:00,Tue
1997032,2262500,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-14,07:28:00,2019-05-14,07:27:00,Tue
1999638,2265333,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-05-15,08:11:00,2019-05-15,08:15:00,Wed
2007438,2274142,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0000000000000002,estimated,Gladstone Branch,NJ Transit,2019-05-15,07:28:00,2019-05-15,07:29:00,Wed
2007769,2274540,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-16,07:28:00,2019-05-16,07:27:00,Thu
2014764,2282433,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-05-16,08:11:00,2019-05-16,08:14:00,Thu
2017255,2285282,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-17,07:28:00,2019-05-17,07:27:00,Fri
2022484,2291593,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-17,08:11:00,2019-05-17,08:11:00,Fri
2033311,2303651,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-20,07:28:00,2019-05-20,07:27:00,Mon
2040564,2311894,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-05-20,08:11:00,2019-05-20,08:15:00,Mon
2042171,2313796,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-05-21,07:28:00,2019-05-21,07:30:00,Tue
2047382,2319705,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2019-05-21,08:11:00,2019-05-21,08:14:00,Tue
2050926,2323772,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.000000000000001,estimated,Gladstone Branch,NJ Transit,2019-05-22,08:11:00,2019-05-22,08:15:00,Wed
2056258,2329728,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-22,07:28:00,2019-05-22,07:27:00,Wed
2057674,2331401,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2019-05-23,08:11:00,2019-05-23,08:18:00,Thu
2064932,2339625,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-23,07:28:00,2019-05-23,07:27:00,Thu
2069586,2345002,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-24,08:11:00,2019-05-24,08:11:00,Fri
2070368,2345845,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-24,07:28:00,2019-05-24,07:27:00,Fri
2092235,2370328,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-05-28,08:11:00,2019-05-28,08:13:00,Tue
2093158,2371308,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-28,07:28:00,2019-05-28,07:27:00,Tue
2098794,2377774,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,29.0,estimated,Gladstone Branch,NJ Transit,2019-05-29,08:11:00,2019-05-29,08:40:00,Wed
2101880,2381357,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0000000000000004,estimated,Gladstone Branch,NJ Transit,2019-05-29,07:28:00,2019-05-29,07:30:00,Wed
2106701,2386692,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-30,07:28:00,2019-05-30,07:27:00,Thu
2110123,2390527,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2019-05-30,08:11:00,2019-05-30,08:16:00,Thu
2117100,2398360,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2019-05-31,07:28:00,2019-05-31,07:27:00,Fri
2117781,2399113,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,10.0,estimated,Gladstone Branch,NJ Transit,2019-05-31,08:11:00,2019-05-31,08:21:00,Fri
2138721,2421844,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-09-04,08:11:00,2018-09-04,08:16:00,Tue
2144697,2428304,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-04,07:28:00,2018-09-04,07:28:00,Tue
2146477,2430204,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-09-05,08:11:00,2018-09-05,08:15:00,Wed
2153882,2438199,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-05,07:28:00,2018-09-05,07:27:00,Wed
2155481,2439885,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-06,07:28:00,2018-09-06,07:27:00,Thu
2163399,2448486,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-09-06,08:11:00,2018-09-06,08:12:00,Thu
2165026,2450291,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-07,07:28:00,2018-09-07,07:27:00,Fri
2170380,2456055,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-09-07,08:11:00,2018-09-07,08:13:00,Fri
2182431,2469370,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,18.0,estimated,Gladstone Branch,NJ Transit,2018-09-10,07:28:00,2018-09-10,07:46:00,Mon
2189642,2477733,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-09-10,08:11:00,2018-09-10,08:13:00,Mon
2191453,2479825,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-11,07:28:00,2018-09-11,07:27:00,Tue
2196801,2485932,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2018-09-11,08:11:00,2018-09-11,08:18:00,Tue
2200441,2489909,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-09-12,08:11:00,2018-09-12,08:14:00,Wed
2205834,2495897,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-09-12,07:28:00,2018-09-12,07:29:00,Wed
2207218,2497421,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-09-13,08:11:00,2018-09-13,08:12:00,Thu
2214779,2505839,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-09-13,07:28:00,2018-09-13,07:30:00,Thu
2219585,2511171,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-14,08:11:00,2018-09-14,08:11:00,Fri
2220373,2512072,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-14,07:28:00,2018-09-14,07:28:00,Fri
2238051,2531588,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-17,07:28:00,2018-09-17,07:28:00,Mon
2239173,2532894,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2018-09-17,08:11:00,2018-09-17,08:18:00,Mon
2246981,2541516,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-18,08:11:00,2018-09-18,08:10:00,Tue
2247861,2542521,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-18,07:28:00,2018-09-18,07:27:00,Tue
2253484,2548745,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,18.0,estimated,Gladstone Branch,NJ Transit,2018-09-19,08:11:00,2018-09-19,08:29:00,Wed
2256952,2552621,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-19,07:28:00,2018-09-19,07:27:00,Wed
2262853,2559147,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,14.0,estimated,Gladstone Branch,NJ Transit,2018-09-20,07:28:00,2018-09-20,07:42:00,Thu
2265795,2562340,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,34.0,estimated,Gladstone Branch,NJ Transit,2018-09-20,08:11:00,2018-09-20,08:45:00,Thu
2271755,2568971,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-21,07:28:00,2018-09-21,07:27:00,Fri
2272975,2570338,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-09-21,08:11:00,2018-09-21,08:14:00,Fri
2288145,2586933,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-24,08:11:00,2018-09-24,08:10:00,Mon
2293228,2592704,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-24,07:28:00,2018-09-24,07:27:00,Mon
2296144,2595993,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-09-25,08:11:00,2018-09-25,08:13:00,Tue
2303764,2604525,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-25,07:28:00,2018-09-25,07:27:00,Tue
2304180,2605046,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-09-26,07:28:00,2018-09-26,07:29:00,Wed
